date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:55	29302/29302	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-7276%22	https://docs.rust-embedded.org/discovery/microbit/11-snake-game/game-logic.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/11-snake-game/game-logic.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:56	18956/18956	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-4a0c%22	https://docs.rust-embedded.org/discovery/microbit/11-snake-game/controls.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/11-snake-game/controls.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:56	16125/16125	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-3efd%22	https://docs.rust-embedded.org/discovery/microbit/11-snake-game/nonblocking-display.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/11-snake-game/nonblocking-display.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:56	26457/26457	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-6759%22	https://docs.rust-embedded.org/discovery/microbit/explore.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/explore.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:56	12040/12040	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-2f08%22	https://docs.rust-embedded.org/discovery/microbit/appendix/1-general-troubleshooting/index.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/appendix/1-general-troubleshooting/index.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:57	16297/16297	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-3fa9%22	https://docs.rust-embedded.org/discovery/microbit/appendix/2-how-to-use-gdb/index.html	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/appendix/2-how-to-use-gdb/index.html	(from https://docs.rust-embedded.org/discovery/microbit/toc.html)
20:24:57	191572/191572	---M--	200	added ('OK')	image/jpeg	etag:%22677bf533-2ec54%22	https://docs.rust-embedded.org/discovery/microbit/assets/microbit-v2.jpg	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/microbit-v2.jpg	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:57	1370214/1370214	---M--	200	added ('OK')	image/jpeg	etag:%22677bf533-14e866%22	https://docs.rust-embedded.org/discovery/microbit/assets/usb-cable.jpg	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/usb-cable.jpg	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:57	24977/24977	---M--	200	added ('OK')	image/png	etag:%22677bf533-6191%22	https://docs.rust-embedded.org/discovery/microbit/assets/gdb-layout-src.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/gdb-layout-src.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:57	280312/280312	---M--	200	added ('OK')	image/png	etag:%22677bf533-446f8%22	https://docs.rust-embedded.org/discovery/microbit/assets/gdb-layout-asm.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/gdb-layout-asm.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:58	16297/16297	---M-Z	200	added ('OK')	text/html	etag:W/%22677bf533-3fa9%22	https://docs.rust-embedded.org/discovery/microbit/appendix/2-how-to-use-gdb/	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/appendix/2-how-to-use-gdb/index-2.html	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:58	76652/76652	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2021:46:25%20GMT	https://en.wikipedia.org/wiki/File:Serial_port.jpg	C:/Users/felipe/Documents/Sites/Rust-Microbit/en.wikipedia.org/wiki/File_Serial_port.html	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:58	167436/167436	---M--	200	added ('OK')	image/jpeg	etag:d152a244fc693bf17f4dce923fa728d9	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Serial_port.jpg/800px-Serial_port.jpg	C:/Users/felipe/Documents/Sites/Rust-Microbit/upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Serial_port.jpg/800px-Serial_port.jpg	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:58	22340/22340	---M--	200	added ('OK')	image/png	etag:%22677bf533-5744%22	https://docs.rust-embedded.org/discovery/microbit/assets/minicom.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/minicom.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:59	35966/35966	---M--	200	added ('OK')	image/png	etag:%22677bf533-8c7e%22	https://docs.rust-embedded.org/discovery/microbit/assets/putty-settings.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/putty-settings.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:59	22567/22567	---M--	200	added ('OK')	image/png	etag:%22677bf533-5827%22	https://docs.rust-embedded.org/discovery/microbit/assets/putty-console.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/putty-console.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
20:24:59	7696/7696	---M--	200	added ('OK')	image/png	etag:%22677bf533-1e10%22	https://docs.rust-embedded.org/discovery/microbit/assets/quadrants.png	C:/Users/felipe/Documents/Sites/Rust-Microbit/docs.rust-embedded.org/discovery/microbit/assets/quadrants.png	(from https://docs.rust-embedded.org/discovery/microbit/print.html)
